Date,Close,High,Low,Open,Volume,Price_Change,High_Low_Spread,Daily_Return,SMA_20,SMA_50
2020-01-02,160.6199951171875,160.72999572753906,158.3300018310547,158.77999877929688,22622100,1.839996337890625,2.399993896484375,,,
2020-01-03,158.6199951171875,159.9499969482422,158.05999755859375,158.32000732421875,21116200,0.29998779296875,1.8899993896484375,-0.012451749849331062,,
2020-01-06,159.02999877929688,159.10000610351562,156.50999450683594,157.0800018310547,20813700,1.9499969482421875,2.5900115966796875,0.0025848170138100812,,
2020-01-07,157.5800018310547,159.6699981689453,157.32000732421875,159.32000732421875,21634100,-1.7400054931640625,2.3499908447265625,-0.009117757400316062,,
2020-01-08,160.08999633789062,160.8000030517578,157.9499969482422,158.92999267578125,27746500,1.160003662109375,2.850006103515625,0.0159283822672307,,
2020-01-09,162.08999633789062,162.22000122070312,161.02999877929688,161.83999633789062,21385000,0.25,1.19000244140625,0.012492972988635387,,
2020-01-10,161.33999633789062,163.22000122070312,161.17999267578125,162.82000732421875,20725900,-1.480010986328125,2.040008544921875,-0.004627059145812851,,
2020-01-13,163.27999877929688,163.30999755859375,161.25999450683594,161.75999450683594,21626500,1.5200042724609375,2.0500030517578125,0.01202431192165987,,
2020-01-14,162.1300048828125,163.60000610351562,161.72000122070312,163.38999938964844,23477400,-1.2599945068359375,1.8800048828125,-0.007043078791535318,,
2020-01-15,163.17999267578125,163.94000244140625,162.57000732421875,162.6199951171875,21417900,0.55999755859375,1.3699951171875,0.006476208976417874,,
2020-01-16,166.1699981689453,166.24000549316406,164.02999877929688,164.35000610351562,23865400,1.8199920654296875,2.2100067138671875,0.018323358422406733,,
2020-01-17,167.10000610351562,167.47000122070312,165.42999267578125,167.4199981689453,34371700,-0.3199920654296875,2.040008544921875,0.005596725912127454,,
2020-01-21,166.5,168.19000244140625,166.42999267578125,166.67999267578125,29517200,-0.17999267578125,1.760009765625,-0.0035907006678619346,,
2020-01-22,165.6999969482422,167.49000549316406,165.67999267578125,167.39999389648438,24138800,-1.6999969482421875,1.8100128173828125,-0.00480482313368058,,
2020-01-23,166.72000122070312,166.8000030517578,165.27000427246094,166.19000244140625,19680800,0.529998779296875,1.529998779296875,0.00615572897553851,,
2020-01-24,165.0399932861328,167.52999877929688,164.4499969482422,167.50999450683594,24918100,-2.470001220703125,3.0800018310546875,-0.010076822950272901,,
2020-01-27,162.27999877929688,163.3800048828125,160.1999969482422,161.14999389648438,32078100,1.1300048828125,3.1800079345703125,-0.016723186010138114,,
2020-01-28,165.4600067138672,165.75999450683594,163.07000732421875,163.77999877929688,24899900,1.6800079345703125,2.6899871826171875,0.019595809455823066,,
2020-01-29,168.0399932861328,168.75,165.69000244140625,167.83999633789062,34754500,0.1999969482421875,3.05999755859375,0.01559281075533403,,
2020-01-30,172.77999877929688,174.0500030517578,170.7899932861328,174.0500030517578,51597500,-1.2700042724609375,3.260009765625,0.028207603442907514,163.6874984741211,
2020-01-31,170.22999572753906,172.39999389648438,169.5800018310547,172.2100067138672,36142700,-1.980010986328125,2.8199920654296875,-0.014758670388782091,164.16799850463866,
2020-02-03,174.3800048828125,174.5,170.39999389648438,170.42999267578125,30107000,3.95001220703125,4.100006103515625,0.0243788360420083,164.95599899291992,
2020-02-04,180.1199951171875,180.63999938964844,176.30999755859375,177.13999938964844,36433300,2.9799957275390625,4.3300018310546875,0.03291656195463699,166.01049880981446,
2020-02-05,179.89999389648438,184.1999969482422,178.41000366210938,184.02999877929688,39186300,-4.1300048828125,5.7899932861328125,-0.001221414760532169,167.12649841308593,
2020-02-06,183.6300048828125,183.82000732421875,180.05999755859375,180.97000122070312,27751400,2.660003662109375,3.760009765625,0.0207338027397288,168.30349884033203,
2020-02-07,183.88999938964844,185.6300048828125,182.47999572753903,182.8500061035156,33529100,1.039993286132841,3.150009155273466,0.0014158606977212607,169.39349899291992,
2020-02-10,188.6999969482422,188.83999633789065,183.25,183.5800018310547,35844300,5.1199951171875,5.589996337890653,0.026156928460267848,170.7614990234375,
2020-02-11,184.44000244140625,190.6999969482422,183.5,190.6499938964844,53159900,-6.209991455078153,7.1999969482421875,-0.022575487947699258,171.81949920654296,
2020-02-12,184.7100067138672,185.8500061035156,181.8500061035156,185.5800018310547,47062900,-0.8699951171875,4.0,0.0014639138412868569,172.9484992980957,
2020-02-13,183.7100067138672,186.22999572753903,182.8699951171875,183.0800018310547,35295800,0.6300048828125,3.360000610351534,-0.005413891850207575,173.975,
2020-02-14,185.3500061035156,185.41000366210932,182.6499938964844,183.25,23149500,2.1000061035155966,2.7600097656249147,0.008927109736611927,174.93400039672852,
2020-02-18,187.22999572753903,187.6999969482422,185.5,185.6100006103516,27792200,1.6199951171874432,2.1999969482421875,0.010142916439794813,175.94049987792968,
2020-02-19,187.27999877929688,188.17999267578125,186.47000122070312,188.0599975585937,29997500,-0.7799987792968182,1.709991455078125,0.00026706752603145034,176.97949981689453,
2020-02-20,184.4199981689453,187.25,181.1000061035156,186.9499969482422,36862400,-2.529998779296875,6.149993896484403,-0.015271254960450786,177.91549987792968,
2020-02-21,178.58999633789062,183.5,177.25,183.1699981689453,48572600,-4.5800018310546875,6.25,-0.03161263360231614,178.50899963378907,
2020-02-24,170.88999938964844,174.5500030517578,163.22999572753906,167.77000427246094,68311100,3.1199951171875,11.32000732421875,-0.04311549978238349,178.80149993896484,
2020-02-25,168.07000732421875,174.83999633789062,167.64999389648438,174.1999969482422,68073300,-6.1299896240234375,7.19000244140625,-0.016501796919080047,179.09100036621095,
2020-02-26,170.1699981689453,173.25999450683594,168.2100067138672,169.7100067138672,56206100,0.459991455078125,5.04998779296875,0.012494738818423112,179.32649993896484,
2020-02-27,158.17999267578125,167.02999877929688,157.97999572753906,163.32000732421875,93174900,-5.1400146484375,9.050003051757812,-0.0704589858504926,178.83349990844727,
2020-02-28,162.00999450683594,163.7100067138672,152.0,152.41000366210938,97012700,9.599990844726562,11.710006713867188,0.024212934684508358,178.2949996948242,
2020-03-02,172.7899932861328,172.9199981689453,162.30999755859375,165.30999755859375,71030800,7.4799957275390625,10.610000610351562,0.06653909724589258,178.4229995727539,
2020-03-03,164.50999450683594,175.0,162.25999450683594,173.8000030517578,71677000,-9.290008544921875,12.740005493164062,-0.047919434579672404,177.92949905395508,
2020-03-04,170.5500030517578,170.6999969482422,165.6199951171875,168.49000549316406,49814400,2.05999755859375,5.0800018310546875,0.03671514647501195,177.45099945068358,
2020-03-05,166.27000427246094,170.8699951171875,165.69000244140625,166.0500030517578,47817300,0.220001220703125,5.17999267578125,-0.025095272370050936,176.7694999694824,
2020-03-06,161.57000732421875,163.11000061035156,156.0,162.61000061035156,72821100,-1.0399932861328125,7.1100006103515625,-0.02826725703657562,175.66650009155273,
2020-03-09,150.6199951171875,157.75,150.0,151.0,70419300,-0.3800048828125,7.75,-0.06777255499566892,174.00299987792968,
